word,parent_word,tense,person,negation
বখাচ্ছিলি,বখানো,go,tu,0
বখাচ্ছিলে,বখানো,go,tm,0
বখাচ্ছিলেন,বখানো,go,ap,0
বখাচ্ছিলেন,বখানো,go,eR,0
বখাচ্ছিলেন,বখানো,go,in,0
বখাচ্ছিস,বখানো,gb,tu,0
বখাচ্ছে,বখানো,gb,ae,0
বখাচ্ছে,বখানো,gb,er,0
বখাচ্ছেন,বখানো,gb,ap,0
বখাচ্ছেন,বখানো,gb,eR,0
বখাচ্ছেন,বখানো,gb,in,0
বখাত,বখানো,no,ae,0
বখাত,বখানো,no,er,0
বখাতাম,বখানো,no,am,0
বখাতিস,বখানো,no,tu,0
বখাতে থাকব,বখানো,gv,am,0
বখাতে থাকবি,বখানো,gv,tu,0
বখাতে থাকবে,বখানো,gv,ae,0
বখাতে থাকবে,বখানো,gv,er,0
বখাতে থাকবে,বখানো,gv,tm,0
বখাতে থাকবেন,বখানো,gv,ap,0
বখাতে থাকবেন,বখানো,gv,eR,0
বখাতে থাকবেন,বখানো,gv,in,0
বখাতে,বখানো,no,tm,0
বখাতেন,বখানো,no,ap,0
বখাতেন,বখানো,no,eR,0
বখাতেন,বখানো,no,in,0
বখান,বখানো,bo,ap,0
বখান,বখানো,sb,ap,0
বখান,বখানো,sb,eR,0
বখান,বখানো,sb,in,0
বখাব,বখানো,sv,am,0
বখাবন,বখাবনা,bo,tu,0
বখাবনছ,বখাবনা,gb,tm,0
বখাবনছি,বখাবনা,gb,am,0
বখাবনছিল,বখাবনা,go,ae,0
বখাবনছিল,বখাবনা,go,er,0
বখাবনছিলাম,বখাবনা,go,am,0
বখাবনছিলি,বখাবনা,go,tu,0
বখাবনছিলে,বখাবনা,go,tm,0
বখাবনছিলেন,বখাবনা,go,ap,0
বখাবনছিলেন,বখাবনা,go,eR,0
বখাবনছিলেন,বখাবনা,go,in,0
বখাবনছিস,বখাবনা,gb,tu,0
বখাবনছে,বখাবনা,gb,ae,0
বখাবনছে,বখাবনা,gb,er,0
বখাবনছেন,বখাবনা,gb,ap,0
বখাবনছেন,বখাবনা,gb,eR,0
বখাবনছেন,বখাবনা,gb,in,0
বখাবনত,বখাবনা,no,ae,0
বখাবনত,বখাবনা,no,er,0
বখাবনতাম,বখাবনা,no,am,0
বখাবনতিস,বখাবনা,no,tu,0
বখাবনতে থাকব,বখাবনা,gv,am,0
বখাবনতে থাকবি,বখাবনা,gv,tu,0
বখাবনতে থাকবে,বখাবনা,gv,ae,0
বখাবনতে থাকবে,বখাবনা,gv,er,0
বখাবনতে থাকবে,বখাবনা,gv,tm,0
বখাবনতে থাকবেন,বখাবনা,gv,ap,0
বখাবনতে থাকবেন,বখাবনা,gv,eR,0
বখাবনতে থাকবেন,বখাবনা,gv,in,0
বখাবনতে,বখাবনা,no,tm,0
বখাবনতেন,বখাবনা,no,ap,0
বখাবনতেন,বখাবনা,no,eR,0
বখাবনতেন,বখাবনা,no,in,0
বখাবনব,বখাবনা,sv,am,0
বখাবনবি,বখাবনা,sv,tu,0
বখাবনবি,বখাবনা,vo,tu,0
বখাবনবে,বখাবনা,sv,ae,0
বখাবনবে,বখাবনা,sv,er,0
বখাবনবে,বখাবনা,sv,tm,0
বখাবনবে,বখাবনা,vo,tm,0
বখাবনবেন,বখাবনা,sv,ap,0
বখাবনবেন,বখাবনা,sv,eR,0
বখাবনবেন,বখাবনা,sv,in,0
বখাবনবেন,বখাবনা,vo,ap,0
বখাবনবো,বখাবনা,sv,am,0
বখাবনল,বখাবনা,so,ae,0
বখাবনল,বখাবনা,so,er,0
বখাবনলাম,বখাবনা,so,am,0
বখাবনলি,বখাবনা,so,tu,0
বখাবনলে,বখাবনা,so,tm,0
বখাবনলেন,বখাবনা,so,ap,0
বখাবনলেন,বখাবনা,so,eR,0
বখাবনলেন,বখাবনা,so,in,0
বখাবনি,বখাবনা,sb,am,0
বখাবনিস,বখাবনা,sb,tu,0
বখাবনুন,বখাবনা,bo,ap,0
বখাবনে,বখাবনা,sb,ae,0
বখাবনে,বখাবনা,sb,er,0
বখাবনেছ,বখাবনা,pb,tm,0
বখাবনেছি,বখাবনা,pb,am,0
বখাবনেছিল,বখাবনা,po,ae,0
বখাবনেছিল,বখাবনা,po,er,0
বখাবনেছিলাম,বখাবনা,po,am,0
বখাবনেছিলি,বখাবনা,po,tu,0
বখাবনেছিলে,বখাবনা,po,tm,0
বখাবনেছিলেন,বখাবনা,po,ap,0
বখাবনেছিলেন,বখাবনা,po,eR,0
বখাবনেছিলেন,বখাবনা,po,in,0
বখাবনেছিস,বখাবনা,pb,tu,0
বখাবনেছে,বখাবনা,pb,ae,0
বখাবনেছে,বখাবনা,pb,er,0
বখাবনেছেন,বখাবনা,pb,ap,0
বখাবনেছেন,বখাবনা,pb,eR,0
বখাবনেছেন,বখাবনা,pb,in,0
বখাবনেন,বখাবনা,bo,ap,0
বখাবনেন,বখাবনা,sb,ap,0
বখাবনেন,বখাবনা,sb,eR,0
বখাবনেন,বখাবনা,sb,in,0
বখাবনো,বখাবনা,bo,tm,0
বখাবনো,বখাবনা,sb,tm,0
বখাবি,বখানো,sv,tu,0
বখাবি,বখানো,vo,tu,0
বখাবে,বখানো,sv,ae,0
বখাবে,বখানো,sv,er,0
বখাবে,বখানো,sv,tm,0
বখাবে,বখানো,vo,tm,0
বখাবেন,বখানো,sv,ap,0
বখাবেন,বখানো,sv,eR,0
বখাবেন,বখানো,sv,in,0
বখাবেন,বখানো,vo,ap,0
বখাবো,বখানো,sv,am,0
বখাল,বখানো,so,ae,0
বখাল,বখানো,so,er,0
বখালাম,বখানো,so,am,0
বখালি,বখানো,so,tu,0
বখালে,বখানো,so,tm,0
বখালেন,বখানো,so,ap,0
বখালেন,বখানো,so,eR,0
বখালেন,বখানো,so,in,0
বখাস,বখানো,sb,tu,0
বখাসনি,বখানো,so,tu,1
বখায়,বখানো,sb,ae,0
বখায়,বখানো,sb,er,0
বখায়নি,বখানো,so,ae,1
বখিনি,বখানো,so,am,1
বখিসনি,বখানো,so,tu,1
বখিয়েছ,বখানো,pb,tm,0
বখিয়েছি,বখানো,pb,am,0
বখিয়েছিল,বখানো,po,ae,0
বখিয়েছিল,বখানো,po,er,0
বখিয়েছিলাম,বখানো,po,am,0
বখিয়েছিলি,বখানো,po,tu,0
বখিয়েছিলে,বখানো,po,tm,0
বখিয়েছিলেন,বখানো,po,ap,0
বখিয়েছিলেন,বখানো,po,eR,0
বখিয়েছিলেন,বখানো,po,in,0
বখিয়েছিস,বখানো,pb,tu,0
বখিয়েছে,বখানো,pb,ae,0
বখিয়েছে,বখানো,pb,er,0
বখিয়েছেন,বখানো,pb,ap,0
বখিয়েছেন,বখানো,pb,eR,0
বখিয়েছেন,বখানো,pb,in,0
বখেননি,,so,ap,1
বখেননি,বখানো,so,ap,1
বখেনি,বখানো,so,ae,1
বখোনি,বখানো,so,tm,1
বদলা,বদলানো,bo,tu,0
বদলাই,বদলানো,sb,am,0
বদলাইতে,বদলানো,no,tm,0
বদলাইনি,বদলানো,so,am,1
বদলাইলে,বদলানো,so,tm,0
বদলাও,বদলানো,bo,tm,0
বদলাও,বদলানো,sb,tm,0
বদলাওনি,বদলানো,so,tm,1
বদলাচ্ছ,বদলানো,gb,tm,0
বদলাচ্ছি,বদলানো,gb,am,0
বদলাচ্ছিল,বদলানো,go,ae,0
বদলাচ্ছিল,বদলানো,go,er,0
বদলাচ্ছিলাম,বদলানো,go,am,0
বদলাচ্ছিলি,বদলানো,go,tu,0
বদলাচ্ছিলে,বদলানো,go,tm,0
বদলাচ্ছিলেন,বদলানো,go,ap,0
বদলাচ্ছিলেন,বদলানো,go,eR,0
বদলাচ্ছিলেন,বদলানো,go,in,0
বদলাচ্ছিস,বদলানো,gb,tu,0
বদলাচ্ছে,বদলানো,gb,ae,0
বদলাচ্ছে,বদলানো,gb,er,0
বদলাচ্ছেন,বদলানো,gb,ap,0
বদলাচ্ছেন,বদলানো,gb,eR,0
বদলাচ্ছেন,বদলানো,gb,in,0
বদলাত,বদলানো,no,ae,0
বদলাত,বদলানো,no,er,0
বদলাতাম,বদলানো,no,am,0
বদলাতিস,বদলানো,no,tu,0
বদলাতে থাকব,বদলানো,gv,am,0
বদলাতে থাকবি,বদলানো,gv,tu,0
বদলাতে থাকবে,বদলানো,gv,ae,0
বদলাতে থাকবে,বদলানো,gv,er,0
বদলাতে থাকবে,বদলানো,gv,tm,0
বদলাতে থাকবেন,বদলানো,gv,ap,0
বদলাতে থাকবেন,বদলানো,gv,eR,0
বদলাতে থাকবেন,বদলানো,gv,in,0
বদলাতে,বদলানো,no,tm,0
বদলাতেন,বদলানো,no,ap,0
বদলাতেন,বদলানো,no,eR,0
বদলাতেন,বদলানো,no,in,0
বদলান,বদলানো,bo,ap,0
বদলান,বদলানো,sb,ap,0
বদলান,বদলানো,sb,eR,0
বদলান,বদলানো,sb,in,0
বদলাননি,,so,ap,1
বদলাননি,বদলানো,so,ap,1
বদলাব,বদলানো,sv,am,0
বদলাবি,বদলানো,sv,tu,0
বদলাবি,বদলানো,vo,tu,0
বদলাবে,বদলানো,sv,ae,0
বদলাবে,বদলানো,sv,er,0
বদলাবে,বদলানো,sv,tm,0
বদলাবে,বদলানো,vo,tm,0
বদলাবেন,বদলানো,sv,ap,0
বদলাবেন,বদলানো,sv,eR,0
বদলাবেন,বদলানো,sv,in,0
বদলাবেন,বদলানো,vo,ap,0
বদলাবো,বদলানো,sv,am,0
বদলাল,বদলানো,so,ae,0
বদলাল,বদলানো,so,er,0
বদলালাম,বদলানো,so,am,0
বদলালি,বদলানো,so,tu,0
বদলালে,বদলানো,so,tm,0
বদলালেন,বদলানো,so,ap,0
বদলালেন,বদলানো,so,eR,0
বদলালেন,বদলানো,so,in,0
বদলাস,বদলানো,sb,tu,0
বদলাসনি,বদলানো,so,tu,1
বদলায়,বদলানো,sb,ae,0
বদলায়,বদলানো,sb,er,0
বদলায়নি,বদলানো,so,ae,1
বদলিনি,বখাবনা,so,am,1
বদলিসনি,বখাবনা,so,tu,1
বদলিয়েছ,বদলানো,pb,tm,0
বদলিয়েছি,বদলানো,pb,am,0
বদলিয়েছিল,বদলানো,po,ae,0
বদলিয়েছিল,বদলানো,po,er,0
বদলিয়েছিলাম,বদলানো,po,am,0
বদলিয়েছিলি,বদলানো,po,tu,0
বদলিয়েছিলে,বদলানো,po,tm,0
বদলিয়েছিলেন,বদলানো,po,ap,0
বদলিয়েছিলেন,বদলানো,po,eR,0
বদলিয়েছিলেন,বদলানো,po,in,0
বদলিয়েছিস,বদলানো,pb,tu,0
বদলিয়েছে,বদলানো,pb,ae,0
বদলিয়েছে,বদলানো,pb,er,0
বদলিয়েছেন,বদলানো,pb,ap,0
বদলিয়েছেন,বদলানো,pb,eR,0
বদলিয়েছেন,বদলানো,pb,in,0
বদলেনি,বখাবনা,so,ae,1
বদলোনি,বখাবনা,so,tm,1
বনা,বনানো,bo,tu,0
বনাই,বনানো,sb,am,0
বনাইতে,বনানো,no,tm,0
বনাইনি,বনানো,so,am,1
বনাইলে,বনানো,so,tm,0
বনাও,বনানো,bo,tm,0
বনাও,বনানো,sb,tm,0
বনাওনি,বনানো,so,tm,1
বনাচ্ছ,বনানো,gb,tm,0
বনাচ্ছি,বনানো,gb,am,0
বনাচ্ছিল,বনানো,go,ae,0
বনাচ্ছিল,বনানো,go,er,0
বনাচ্ছিলাম,বনানো,go,am,0
বনাচ্ছিলি,বনানো,go,tu,0
বনাচ্ছিলে,বনানো,go,tm,0
বনাচ্ছিলেন,বনানো,go,ap,0
বনাচ্ছিলেন,বনানো,go,eR,0
বনাচ্ছিলেন,বনানো,go,in,0
বনাচ্ছিস,বনানো,gb,tu,0
বনাচ্ছে,বনানো,gb,ae,0
বনাচ্ছে,বনানো,gb,er,0
বনাচ্ছেন,বনানো,gb,ap,0
বনাচ্ছেন,বনানো,gb,eR,0
বনাচ্ছেন,বনানো,gb,in,0
বনাত,বনানো,no,ae,0
বনাত,বনানো,no,er,0
বনাতাম,বনানো,no,am,0
বনাতিস,বনানো,no,tu,0
বনাতে থাকব,বনানো,gv,am,0
বনাতে থাকবি,বনানো,gv,tu,0
বনাতে থাকবে,বনানো,gv,ae,0
বনাতে থাকবে,বনানো,gv,er,0
বনাতে থাকবে,বনানো,gv,tm,0
বনাতে থাকবেন,বনানো,gv,ap,0
বনাতে থাকবেন,বনানো,gv,eR,0
বনাতে থাকবেন,বনানো,gv,in,0
বনাতে,বনানো,no,tm,0
বনাতেন,বনানো,no,ap,0
বনাতেন,বনানো,no,eR,0
বনাতেন,বনানো,no,in,0
বনান,বনানো,bo,ap,0
বনান,বনানো,sb,ap,0
বনান,বনানো,sb,eR,0
বনান,বনানো,sb,in,0
বনাননি,,so,ap,1
বনাননি,বনানো,so,ap,1
বনাব,বনানো,sv,am,0
বনাবি,বনানো,sv,tu,0
বনাবি,বনানো,vo,tu,0
বনাবে,বনানো,sv,ae,0
বনাবে,বনানো,sv,er,0
বনাবে,বনানো,sv,tm,0
বনাবে,বনানো,vo,tm,0
বনাবেন,বনানো,sv,ap,0
বনাবেন,বনানো,sv,eR,0
বনাবেন,বনানো,sv,in,0
বনাবেন,বনানো,vo,ap,0
বনাবো,বনানো,sv,am,0
বনাল,বনানো,so,ae,0
বনাল,বনানো,so,er,0
বনালাম,বনানো,so,am,0
বনালি,বনানো,so,tu,0
বনালে,বনানো,so,tm,0
বনালেন,বনানো,so,ap,0
বনালেন,বনানো,so,eR,0
বনালেন,বনানো,so,in,0
বনাস,বনানো,sb,tu,0
বনাসনি,বনানো,so,tu,1
বনায়,বনানো,sb,ae,0
বনায়,বনানো,sb,er,0
বনায়নি,বনানো,so,ae,1
বনিনি,বদলানো,so,am,1
বনিসনি,বদলানো,so,tu,1
বনিয়েছ,বনানো,pb,tm,0
বনিয়েছি,বনানো,pb,am,0
বনিয়েছিল,বনানো,po,ae,0
বনিয়েছিল,বনানো,po,er,0
বনিয়েছিলাম,বনানো,po,am,0
বনিয়েছিলি,বনানো,po,tu,0
বনিয়েছিলে,বনানো,po,tm,0
বনিয়েছিলেন,বনানো,po,ap,0
বনিয়েছিলেন,বনানো,po,eR,0
বনিয়েছিলেন,বনানো,po,in,0
বনিয়েছিস,বনানো,pb,tu,0
বনিয়েছে,বনানো,pb,ae,0
বনিয়েছে,বনানো,pb,er,0
বনিয়েছেন,বনানো,pb,ap,0
বনিয়েছেন,বনানো,pb,eR,0
বনিয়েছেন,বনানো,pb,in,0
বনেনি,বদলানো,so,ae,1
বনোনি,বদলানো,so,tm,1
বল,বলা,bo,tu,0
বলছ,বলা,gb,tm,0
বলছি,বলা,gb,am,0
বলছিল,বলা,go,ae,0
বলছিল,বলা,go,er,0
বলছিলাম,বলা,go,am,0
বলছিলি,বলা,go,tu,0
বলছিলে,বলা,go,tm,0
বলছিলেন,বলা,go,ap,0
বলছিলেন,বলা,go,eR,0
বলছিলেন,বলা,go,in,0
বলছিস,বলা,gb,tu,0
বলছে,বলা,gb,ae,0
বলছে,বলা,gb,er,0
বলছেন,বলা,gb,ap,0
বলছেন,বলা,gb,eR,0
বলছেন,বলা,gb,in,0
বলত,বলা,no,ae,0
বলত,বলা,no,er,0
বলতাম,বলা,no,am,0
বলতিস,বলা,no,tu,0
বলতে থাকব,বলা,gv,am,0
বলতে থাকবি,বলা,gv,tu,0
বলতে থাকবে,বলা,gv,ae,0
বলতে থাকবে,বলা,gv,er,0
বলতে থাকবে,বলা,gv,tm,0
বলতে থাকবেন,বলা,gv,ap,0
বলতে থাকবেন,বলা,gv,eR,0
বলতে থাকবেন,বলা,gv,in,0
বলতে,বলা,no,tm,0
বলতেন,বলা,no,ap,0
বলতেন,বলা,no,eR,0
বলতেন,বলা,no,in,0
বলব,বলা,sv,am,0
বলবি,বলা,sv,tu,0
বলবি,বলা,vo,tu,0
বলবে,বলা,sv,ae,0
বলবে,বলা,sv,er,0
বলবে,বলা,sv,tm,0
বলবে,বলা,vo,tm,0
বলবেন,বলা,sv,ap,0
বলবেন,বলা,sv,eR,0
বলবেন,বলা,sv,in,0
বলবেন,বলা,vo,ap,0
বলবো,বলা,sv,am,0
বলল,বলা,so,ae,0
বলল,বলা,so,er,0
বললাম,বলা,so,am,0
বললি,বলা,so,tu,0
বললে,বলা,so,tm,0
বললেন,বলা,so,ap,0
বললেন,বলা,so,eR,0
বললেন,বলা,so,in,0
বলাইনি,বলা,so,am,1
বলাওনি,বলা,so,tm,1
বলাননি,বলা,so,ap,1
বলাসনি,বলা,so,tu,1
বলায়নি,বলা,so,ae,1
বলি,বলা,sb,am,0
বলিনি,বনানো,so,am,1
বলিস,বলা,sb,tu,0
বলিসনি,বনানো,so,tu,1
বলুন,বলা,bo,ap,0
বলে,বলা,sb,ae,0
বলে,বলা,sb,er,0
বলেছ,বলা,pb,tm,0
বলেছি,বলা,pb,am,0
বলেছিল,বলা,po,ae,0
বলেছিল,বলা,po,er,0
বলেছিলাম,বলা,po,am,0
বলেছিলি,বলা,po,tu,0
বলেছিলে,বলা,po,tm,0
বলেছিলেন,বলা,po,ap,0
বলেছিলেন,বলা,po,eR,0
বলেছিলেন,বলা,po,in,0
বলেছিস,বলা,pb,tu,0
বলেছে,বলা,pb,ae,0
বলেছে,বলা,pb,er,0
বলেছেন,বলা,pb,ap,0
বলেছেন,বলা,pb,eR,0
বলেছেন,বলা,pb,in,0
বলেন,বলা,bo,ap,0
বলেন,বলা,sb,ap,0
বলেন,বলা,sb,eR,0
বলেন,বলা,sb,in,0
বলেনি,বনানো,so,ae,1
বলো,বলা,bo,tm,0
বলো,বলা,sb,tm,0
বলোনি,বনানো,so,tm,1
বস,বসা,bo,tu,0
বসছ,বসা,gb,tm,0
বসছি,বসা,gb,am,0
বসছিল,বসা,go,ae,0
বসছিল,বসা,go,er,0
বসছিলাম,বসা,go,am,0
বসছিলি,বসা,go,tu,0
বসছিলে,বসা,go,tm,0
বসছিলেন,বসা,go,ap,0
বসছিলেন,বসা,go,eR,0
বসছিলেন,বসা,go,in,0
বসছিস,বসা,gb,tu,0
বসছে,বসা,gb,ae,0
বসছে,বসা,gb,er,0
বসছেন,বসা,gb,ap,0
বসছেন,বসা,gb,eR,0
বসছেন,বসা,gb,in,0
বসত,বসা,no,ae,0
বসত,বসা,no,er,0
বসতাম,বসা,no,am,0
বসতিস,বসা,no,tu,0
বসতে থাকব,বসা,gv,am,0
বসতে থাকবি,বসা,gv,tu,0
বসতে থাকবে,বসা,gv,ae,0
বসতে থাকবে,বসা,gv,er,0
বসতে থাকবে,বসা,gv,tm,0
বসতে থাকবেন,বসা,gv,ap,0
বসতে থাকবেন,বসা,gv,eR,0
বসতে থাকবেন,বসা,gv,in,0
বসতে,বসা,no,tm,0
বসতেন,বসা,no,ap,0
বসতেন,বসা,no,eR,0
বসতেন,বসা,no,in,0
বসব,বসা,sv,am,0
বসবি,বসা,sv,tu,0
বসবি,বসা,vo,tu,0
বসবে,বসা,sv,ae,0
বসবে,বসা,sv,er,0
বসবে,বসা,sv,tm,0
বসবে,বসা,vo,tm,0
বসবেন,বসা,sv,ap,0
বসবেন,বসা,sv,eR,0
বসবেন,বসা,sv,in,0
বসবেন,বসা,vo,ap,0
বসবো,বসা,sv,am,0
বসল,বসা,so,ae,0
বসল,বসা,so,er,0
বসলাম,বসা,so,am,0
বসলি,বসা,so,tu,0
বসলে,বসা,so,tm,0
বসলেন,বসা,so,ap,0
বসলেন,বসা,so,eR,0
বসলেন,বসা,so,in,0
বসা,বসানো,bo,tu,0
বসাই,বসানো,sb,am,0
বসাইতে,বসানো,no,tm,0
বসাইনি,বসানো,so,am,1
বসাইলে,বসানো,so,tm,0
বসাও,বসানো,bo,tm,0
বসাও,বসানো,sb,tm,0
বসাওনি,বসানো,so,tm,1
বসাচ্ছ,বসানো,gb,tm,0
বসাচ্ছি,বসানো,gb,am,0
বসাচ্ছিল,বসানো,go,ae,0
বসাচ্ছিল,বসানো,go,er,0
বসাচ্ছিলাম,বসানো,go,am,0
বসাচ্ছিলি,বসানো,go,tu,0
বসাচ্ছিলে,বসানো,go,tm,0
বসাচ্ছিলেন,বসানো,go,ap,0
বসাচ্ছিলেন,বসানো,go,eR,0
বসাচ্ছিলেন,বসানো,go,in,0
বসাচ্ছিস,বসানো,gb,tu,0
বসাচ্ছে,বসানো,gb,ae,0
বসাচ্ছে,বসানো,gb,er,0
বসাচ্ছেন,বসানো,gb,ap,0
বসাচ্ছেন,বসানো,gb,eR,0
বসাচ্ছেন,বসানো,gb,in,0
বসাত,বসানো,no,ae,0
বসাত,বসানো,no,er,0
বসাতাম,বসানো,no,am,0
বসাতিস,বসানো,no,tu,0
বসাতে থাকব,বসানো,gv,am,0
বসাতে থাকবি,বসানো,gv,tu,0
বসাতে থাকবে,বসানো,gv,ae,0
বসাতে থাকবে,বসানো,gv,er,0
বসাতে থাকবে,বসানো,gv,tm,0
বসাতে থাকবেন,বসানো,gv,ap,0
বসাতে থাকবেন,বসানো,gv,eR,0
বসাতে থাকবেন,বসানো,gv,in,0
বসাতে,বসানো,no,tm,0
বসাতেন,বসানো,no,ap,0
বসাতেন,বসানো,no,eR,0
বসাতেন,বসানো,no,in,0
বসান,বসানো,bo,ap,0
বসান,বসানো,sb,ap,0
বসান,বসানো,sb,eR,0
বসান,বসানো,sb,in,0
বসাননি,বসানো,so,ap,1
বসাব,বসানো,sv,am,0
বসাবি,বসানো,sv,tu,0
বসাবি,বসানো,vo,tu,0
বসাবে,বসানো,sv,ae,0
বসাবে,বসানো,sv,er,0
বসাবে,বসানো,sv,tm,0
বসাবে,বসানো,vo,tm,0
বসাবেন,বসানো,sv,ap,0
বসাবেন,বসানো,sv,eR,0
বসাবেন,বসানো,sv,in,0
বসাবেন,বসানো,vo,ap,0
বসাবো,বসানো,sv,am,0
বসাল,বসানো,so,ae,0
বসাল,বসানো,so,er,0
বসালাম,বসানো,so,am,0
বসালি,বসানো,so,tu,0
বসালে,বসানো,so,tm,0
বসালেন,বসানো,so,ap,0
বসালেন,বসানো,so,eR,0
বসালেন,বসানো,so,in,0
বসাস,বসানো,sb,tu,0
বসাসনি,বসানো,so,tu,1
বসায়,বসানো,sb,ae,0
বসায়,বসানো,sb,er,0
বসায়নি,বসানো,so,ae,1
বসি,বসা,sb,am,0
বসিনি,বসা,so,am,1
বসিস,বসা,sb,tu,0
বসিসনি,বসা,so,tu,1
বসিয়েছ,বসানো,pb,tm,0
বসিয়েছি,বসানো,pb,am,0
বসিয়েছিল,বসানো,po,ae,0
বসিয়েছিল,বসানো,po,er,0
বসিয়েছিলাম,বসানো,po,am,0
বসিয়েছিলি,বসানো,po,tu,0
বসিয়েছিলে,বসানো,po,tm,0
বসিয়েছিলেন,বসানো,po,ap,0
বসিয়েছিলেন,বসানো,po,eR,0
বসিয়েছিলেন,বসানো,po,in,0
বসিয়েছিস,বসানো,pb,tu,0
বসিয়েছে,বসানো,pb,ae,0
বসিয়েছে,বসানো,pb,er,0
বসিয়েছেন,বসানো,pb,ap,0
বসিয়েছেন,বসানো,pb,eR,0
বসিয়েছেন,বসানো,pb,in,0
বসুন,বসা,bo,ap,0
বসে,বসা,sb,ae,0
বসে,বসা,sb,er,0
বসেছ,বসা,pb,tm,0
বসেছি,বসা,pb,am,0
বসেছিল,বসা,po,ae,0
বসেছিল,বসা,po,er,0
বসেছিলাম,বসা,po,am,0
বসেছিলি,বসা,po,tu,0
বসেছিলে,বসা,po,tm,0
বসেছিলেন,বসা,po,ap,0
বসেছিলেন,বসা,po,eR,0
বসেছিলেন,বসা,po,in,0
বসেছিস,বসা,pb,tu,0
বসেছে,বসা,pb,ae,0
বসেছে,বসা,pb,er,0
বসেছেন,বসা,pb,ap,0
বসেছেন,বসা,pb,eR,0
বসেছেন,বসা,pb,in,0
বসেন,বসা,bo,ap,0
বসেন,বসা,sb,ap,0
বসেন,বসা,sb,eR,0
বসেন,বসা,sb,in,0
বসেননি,বসা,so,ap,1
বসেনি,বসা,so,ae,1
বসো,বসা,bo,tm,0
বসো,বসা,sb,tm,0
বসোনি,বসা,so,tm,1
বহ,বহা,bo,tu,0
বহছ,বহা,gb,tm,0
বহছি,বহা,gb,am,0
বহছিল,বহা,go,ae,0
বহছিল,বহা,go,er,0
বহছিলাম,বহা,go,am,0
বহছিলি,বহা,go,tu,0
বহছিলে,বহা,go,tm,0
বহছিলেন,বহা,go,ap,0
বহছিলেন,বহা,go,eR,0
বহছিলেন,বহা,go,in,0
বহছিস,বহা,gb,tu,0
বহছে,বহা,gb,ae,0
বহছে,বহা,gb,er,0
বহছেন,বহা,gb,ap,0
বহছেন,বহা,gb,eR,0
বহছেন,বহা,gb,in,0
বহত,বহা,no,ae,0
বহত,বহা,no,er,0
বহতাম,বহা,no,am,0
বহতিস,বহা,no,tu,0
বহতে থাকব,বহা,gv,am,0
বহতে থাকবি,বহা,gv,tu,0
বহতে থাকবে,বহা,gv,ae,0
বহতে থাকবে,বহা,gv,er,0
বহতে থাকবে,বহা,gv,tm,0
বহতে থাকবেন,বহা,gv,ap,0
বহতে থাকবেন,বহা,gv,eR,0
বহতে থাকবেন,বহা,gv,in,0
বহতে,বহা,no,tm,0
বহতেন,বহা,no,ap,0
বহতেন,বহা,no,eR,0
বহতেন,বহা,no,in,0
বহব,বহা,sv,am,0
বহবি,বহা,sv,tu,0
বহবি,বহা,vo,tu,0
বহবে,বহা,sv,ae,0
বহবে,বহা,sv,er,0
বহবে,বহা,sv,tm,0
বহবে,বহা,vo,tm,0
বহবেন,বহা,sv,ap,0
বহবেন,বহা,sv,eR,0
বহবেন,বহা,sv,in,0
বহবেন,বহা,vo,ap,0
বহবো,বহা,sv,am,0
বহল,বহা,so,ae,0
বহল,বহা,so,er,0
বহলাম,বহা,so,am,0
বহলি,বহা,so,tu,0
বহলে,বহা,so,tm,0
বহলেন,বহা,so,ap,0
বহলেন,বহা,so,eR,0
বহলেন,বহা,so,in,0
বহা,বহানো,bo,tu,0
বহাই,বহানো,sb,am,0
বহাইতে,বহানো,no,tm,0
বহাইনি,বহানো,so,am,1
বহাইলে,বহানো,so,tm,0
বহাও,বহানো,bo,tm,0
বহাও,বহানো,sb,tm,0
বহাওনি,বহানো,so,tm,1
বহাচ্ছ,বহানো,gb,tm,0
বহাচ্ছি,বহানো,gb,am,0
বহাচ্ছিল,বহানো,go,ae,0
বহাচ্ছিল,বহানো,go,er,0
বহাচ্ছিলাম,বহানো,go,am,0
বহাচ্ছিলি,বহানো,go,tu,0
বহাচ্ছিলে,বহানো,go,tm,0
বহাচ্ছিলেন,বহানো,go,ap,0
বহাচ্ছিলেন,বহানো,go,eR,0
বহাচ্ছিলেন,বহানো,go,in,0
বহাচ্ছিস,বহানো,gb,tu,0
বহাচ্ছে,বহানো,gb,ae,0
বহাচ্ছে,বহানো,gb,er,0
বহাচ্ছেন,বহানো,gb,ap,0
বহাচ্ছেন,বহানো,gb,eR,0
বহাচ্ছেন,বহানো,gb,in,0
বহাত,বহানো,no,ae,0
বহাত,বহানো,no,er,0
বহাতাম,বহানো,no,am,0
বহাতিস,বহানো,no,tu,0
বহাতে থাকব,বহানো,gv,am,0
বহাতে থাকবি,বহানো,gv,tu,0
বহাতে থাকবে,বহানো,gv,ae,0
বহাতে থাকবে,বহানো,gv,er,0
বহাতে থাকবে,বহানো,gv,tm,0
বহাতে থাকবেন,বহানো,gv,ap,0
বহাতে থাকবেন,বহানো,gv,eR,0
বহাতে থাকবেন,বহানো,gv,in,0
বহাতে,বহানো,no,tm,0
বহাতেন,বহানো,no,ap,0
বহাতেন,বহানো,no,eR,0
বহাতেন,বহানো,no,in,0
বহান,বহানো,bo,ap,0
বহান,বহানো,sb,ap,0
বহান,বহানো,sb,eR,0
